,,,,,,
1990,27.502,0.26864,90.09,90.577,88.882,89.349
1991,27.299,0.2784,90.028,90.388,88.696,89.097
1992,27.557,0.29011,89.094,89.285,87.455,87.766
1993,28.021,0.29919,88.856,89.035,87.038,87.335
1994,28.357,0.3115,89.65,89.875,87.906,88.182
1995,28.475,0.35417,90.044,90.279,88.365,88.553
1996,28.453,0.40839,89.273,89.518,87.404,87.551
1997,28.548,0.44974,89.346,89.593,87.59,87.721
1998,28.769,0.46658,90.623,90.872,89.52,89.638
1999,28.872,0.48779,91.547,91.815,91.297,91.426
2000,28.846,0.5222,90.656,90.91,90.749,90.869
2001,28.759,0.56563,88.681,88.902,88.887,89.029
2002,28.583,0.58878,85.475,85.728,86.057,86.213
2003,28.414,0.59057,85.288,85.624,86.25,86.41
2004,28.389,0.59699,87.128,87.442,88.064,88.271
2005,28.506,0.6264,86.01,86.267,87.192,87.427
2006,28.556,0.66749,80.73,81.053,82.529,82.818
2007,28.532,0.68997,74.68,75.165,77.278,77.62
2008,28.383,0.69102,73.852,74.432,77.348,77.693
2009,28.286,0.68046,75.499,76.164,79.696,80.015
2010,28.347,0.68357,76.204,76.93,80.77,81.094
2011,28.498,0.70442,76.199,76.84,80.767,81.094
2012,28.547,0.72838,76.161,76.644,80.695,80.88
2013,28.462,0.74495,78.154,78.673,82.724,82.779
2014,28.331,0.74988,80.16,80.781,84.383,84.492
2015,28.3,0.75157,80.665,81.279,84.86,84.97
2016,28.395,0.75665,81.027,81.534,85.76,85.774
2017,28.443,0.77365,82.051,82.492,87.105,87.183
2018,28.326,0.79439,82.874,83.54,87.972,88.282
2019,27.921,0.80047,82.049,82.938,87.209,87.66
2020,27.597,0.79132,81.582,82.589,86.939,87.415
2021,27.657,0.78,82.171,83.25,87.56,88.037
2022,28.022,0.78771,83.385,84.418,88.335,88.752
2023,28.308,0.81818,81.565,82.492,86.275,86.598
2024,28.42,0.85215,77.23,78.101,82.396,82.665
2025,28.29,0.87572,77.552,78.616,83.851,84.247
2026,27.853,0.8907,78.204,79.468,85.5,86.042
2027,27.46,0.9175,73.846,75.144,81.431,82.049
2028,27.442,0.93292,65.568,66.668,73.837,74.548
2029,27.775,0.93551,61.225,62.149,71.17,71.968
2030,28.084,0.93958,61.572,62.544,72.916,73.647
2031,28.273,0.96866,61.618,62.841,73.421,74.043
2032,28.314,0.99213,60.126,61.615,71.834,72.399
2033,28.297,1.0058,59.133,60.932,70.56,71.147
2034,28.281,1.0221,57.977,59.98,68.57,69.324
2035,28.284,1.0382,54.765,56.743,64.716,65.693
2036,28.258,1.041,51.892,54.15,62.083,63.111
2037,28.213,1.0391,51.739,54.665,62.086,63.263
2038,28.196,1.0605,51.329,54.449,61.199,62.511
2039,28.228,1.0875,48.565,51.17,58.361,59.59
2040,28.258,1.105,46.496,49.012,57.292,58.564
2041,28.22,1.1122,45.699,48.555,57.62,58.946
2042,28.054,1.1238,45.553,48.73,57.976,59.418
2043,27.888,1.1162,45.841,49.467,59.551,61.164
2044,27.863,1.1062,46.146,50.194,62.441,64.077
2045,27.975,1.1046,46.733,51.172,67.055,68.51
2046,28.069,1.125,47.488,52.402,72.21,73.293
2047,28.085,1.1442,47.495,52.44,74.859,75.745
2048,27.97,1.1527,46.378,51.32,76.738,78.141
2049,27.831,1.1489,45.019,50.303,78.923,80.818
2050,27.784,1.157,44.738,50.756,81.748,83.408
2051,27.808,1.1809,44.751,51.326,82.511,83.821
2052,27.724,1.2143,44.421,51.007,80.7,82.072
2053,27.592,1.2439,44.044,50.438,79.349,81.05
2054,27.569,1.2585,43.659,49.929,79.213,81.223
2055,27.717,1.269,41.881,47.83,77.588,79.48
2056,27.914,1.2691,38.687,44.04,74.808,76.366
2057,28.056,1.2665,36.995,42.054,75.236,76.657
2058,28.052,1.2747,36.384,41.699,77.243,78.929
2059,27.859,1.2923,35.316,40.923,77.435,79.443
2060,27.608,1.3,34.385,40.199,77.219,79.308
2061,27.52,1.3074,33.268,38.981,76.578,78.694
2062,27.594,1.3312,30.978,36.382,74.512,76.739
2063,27.671,1.3603,27.555,32.581,71.131,73.319
2064,27.683,1.3851,24.788,29.434,68.31,70.362
2065,27.603,1.4071,23.017,27.483,66.838,68.829
2066,27.449,1.435,22.564,27.391,67.404,69.532
2067,27.335,1.4693,22.3,27.416,67.471,69.94
2068,27.268,1.4952,19.017,23.396,63.089,65.989
2069,27.173,1.5011,14.442,17.267,58.116,61.575
2070,27.021,1.5057,12.393,14.238,57.565,61.513
2071,26.91,1.5241,12.059,13.641,57.615,61.788
2072,26.885,1.5551,11.699,13.137,55.69,59.944
2073,26.946,1.5843,11.34,12.852,52.727,56.992
2074,27.127,1.6091,11.464,13.466,51.851,56.076
2075,27.647,1.6402,11.315,13.657,51.596,55.702
2076,28.424,1.6895,10.191,12.367,49.237,53.093
2077,28.865,1.7363,8.269,9.8553,45.049,48.645
2078,28.322,1.7677,6.7365,7.91,42.514,46.142
2079,27.23,1.7936,5.7528,6.8738,40.36,44.331
2080,26.503,1.8132,4.6507,5.6823,36.355,40.627
2081,26.525,1.8219,3.7036,4.616,33.753,37.939
2082,26.901,1.8253,3.2444,4.1382,32.421,36.525
2083,27.257,1.8337,2.9216,3.7556,31.091,35.399
2084,27.33,1.8333,2.5895,3.2505,30.014,34.789
2085,27.321,1.8235,2.4972,2.9476,28.734,33.901
2086,27.419,1.8174,2.3924,2.7941,25.967,31.09
2087,27.614,1.8107,2.1823,2.5955,22.304,27.25
2088,27.693,1.8058,2.0353,2.3845,20.74,25.87
2089,27.538,1.8268,1.9485,2.2194,19.127,23.848
2090,27.087,1.8626,1.7542,2.0232,15.759,19.639
2091,26.52,1.8802,1.3302,1.6433,13.667,17.8
2092,26.111,1.8855,0.75325,1.0519,13.199,17.905
2093,26.103,1.8989,0.36688,0.55519,12.967,17.908
2094,26.482,1.9188,0.24768,0.37338,12.639,17.641
2095,27.001,1.9332,0.24722,0.35993,12.222,17.105
2096,27.347,1.9478,0.25788,0.33673,11.962,16.783
2097,27.386,1.9703,0.25974,0.3154,12.635,17.803
2098,27.119,1.9931,0.25974,0.31169,14.291,20.152
2099,26.747,2.006,0.25974,0.31169,15.414,21.662
2100,26.519,2.0124,0.25974,0.31169,15.867,22.072
